,(-)-Epiafzelechin,[H][O-]c1cc([O-][H])c2[C@H](Cc3c([O-][H])cc([O-][H])c4[C@H](Cc5c([O-][H])cc([O-][H])c6C[C@@H](O)[C@@H](Cc56)c5ccc([O-][H])c([O-][H])c5)[C@H](O)[C@H](Oc34)c3ccc([O-][H])c([O-][H])c3)[C@H](O)[C@H](Oc2c1)c1ccc([O-][H])c([O-][H])c1
,"procyanidin,b-4",[H][O-]c1cc([O-][H])c2[C@H]([C@H](O)[C@H](Oc2c1)c1ccc([O-][H])c([O-][H])c1)c1c([O-][H])cc([O-][H])c2C[C@@H](O)[C@H](Oc12)c1ccc([O-][H])c([O-][H])c1
,"procyanidin,c-2",[H][O-]c1cc([O-][H])c2[C@H]([C@H](O)[C@H](Oc2c1)c1ccc([O-][H])c([O-][H])c1)c1c([O-][H])cc([O-][H])c2[C@H]([C@H](O)[C@H](Oc12)c1ccc([O-][H])c([O-][H])c1)c1c([O-][H])cc([O-][H])c2C[C@@H](O)[C@H](Oc12)c1ccc([O-][H])c([O-][H])c1
,nor-toralactone,[H][O-]c1cc([O-][H])c2c([O-][H])c3c(cc(C)oc3=O)cc2c1
,nor-rubrofusarin,[H][O-]c1cc([O-][H])c2c([O-][H])c3c(cc2c1)oc(C)cc3=O
,Syringetin-3-O-bata-D-glucoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc(OC)c([O-][H])c(OC)c1)c(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,5-dimethylether 3-O-bata-D-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc(OC)c([O-][H])c(OC)c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,Syringetin-3-O-beta-D-galactopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc(OC)c([O-][H])c(OC)c1)c(O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)c2=O
,mearnsetin-glu,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c(OC)c([O-][H])c1)c(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,mearnsetin-di-glu,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c(OC)c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]1O)c2=O
,laricitrin-3-O-bata-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c(OC)c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,Myricatin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c(OS(O)(=O)=O)c1)c(OC(=O)c1cc([O-][H])c([O-][H])c([O-][H])c1)c2=O
,Myricetin-3-O-alpha-L-rhamnoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)c2=O
,myricetin-3-(2'-O-galloyl)-O-rhamnopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1OC(=O)c1cc([O-][H])c([O-][H])c([O-][H])c1)c2=O
,myricetin-3-O-rhamnopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c2=O
,Myricetin-3-O-beta-D-(6''-O-galloyl)-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](COC(=O)c3cc([O-][H])c([O-][H])c([O-][H])c3)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,Myricetin-3-O-beta-D-(6''-O-galloyl)-galactopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](COC(=O)c3cc([O-][H])c([O-][H])c([O-][H])c3)[C@H](O)[C@H](O)[C@H]1O)c2=O
,myricetin-3-O-beta-D-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,myricetin-3-O-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,Myricetin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1cc([O-][H])c([O-][H])c([O-][H])c1)c([O-][H])c2=O
,"isorhamnetin,3-o-glucoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc(OC)c([O-][H])c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,Kaempferide,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc(OC)cc1)c([O-][H])c2=O
,isorhamnetin-3-o-beta-d-glucosyl-(1-2)-alpha-l-rhamnoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(OO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,"isorhamnetin,3-rhamnoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)c2=O
,isorhamnetin-glu,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,"isorhamnetin,3-o-rutinoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(O[C@@H]1O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,"isorhamnetin,3-glucoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,isorhamnetin-3-o-beta-d-rutinoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c(O[C@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,isorhamnetin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c(OC)c1)c([O-][H])c2=O
,Quercetin-3-O-caffeoylgalactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(COCC(=O)\C=C\c1ccc([O-][H])c(OO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c1)c2=O
,"quercetin,3-(6-malonylglucoside)",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(C[C@@H]1O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,castillicetin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(OC(=O)\C=C/c1ccc([O-][H])c([O-][H])c1)c2=O
,3-methylquercetin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(OC)c2=O
,quercetin-3-o-beta-d-glucosyl-(1-2)-alpha-l-rhamnoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(OO[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,"trimethoxyl,quercetin-o-feruloyl,rhamnoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H](OO[C@@]1(OC)O[C@H](C)[C@@H](O)[C@H](O)[C@]1(OC)OOC)\C=C\c1ccc([O-][H])c(OC)c1)c2=O
,quercetin-3-o-b-d-galactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1C[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)c2=O
,quercitrin-3-o-alpha-l-arabinoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1OC[C@H](O)[C@H](O)[C@H]1O)c2=O
,quercetin-3-O-a-L-rhamnoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)c2=O
,Multinoside A,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]1O)c2=O
,quercetin3-O-neohesperidoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c2=O
,quercetin 3-O-rhamnopyranosyl,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,"quercetin 3-O-(2,6-alpha -L-dirhamnopyranosyl)-beta -Dgalactopyranoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O)c2=O
,quercetin glucoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,"quercetin,3-o-b-d-glucuronide",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)c2=O
,"quercetin,3-o-neohesperidoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c2=O
,quercetin 3-O-alpha-arabinopyranosyl-(1-2)-beta-galactopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O)c2=O
,Quercetin-3-O-apiosyl-(1-2)-galactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@@](O)(CO)[C@@H]1O)c2=O
,Quercetin-3-O-coumaroylgalactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](COC(=O)\C=C\c3ccc([O-][H])c([O-][H])c3)[C@H](O)[C@H](O)[C@H]1O)c2=O
,Quercetin-3-O-acetylgalactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]1O)c2=O
,2-O-acetylrutin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]1OC(C)=O)c2=O
,Nelumboside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@@H]1O[C@H]([C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]1O)C(O)=O)c2=O
,quercetin-3-arabinoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O)c2=O
,"quercertin,3-o-beta-d-glucopyranoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,quercetin-3-o-(2-o-beta-d-glucopyranosyl)-beta-d-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,quercetin-3-o-[2-o-(6-o-e-sinapoyl)-beta-d-glucopyranosyl]-beta-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](COC(=O)\C=C\c3cc(OC)c([O-][H])c(OC)c3)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,quercetin-3-o-[2-o-(6-o-e-feruloyl)-beta-d-glucopyranosyl]-beta-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](COC(=O)\C=C\c3ccc([O-][H])c(OC)c3)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,"quercetin,3-o-rutinoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]1O)c2=O
,quercetin-3-O-alpha-arabinoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)c2=O
,"quercetin,3-o-glucoside",[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2=O
,quercetin-3-o-galactopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)c2=O
,quercetin-3-o-beta-d-glucuronide,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C(O)=O)c2=O
,quercitrin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@]1(C)OC(C)(C)[C@](C)(O)[C@@](C)(O)[C@@]1(C)O)c2=O
,Quercetin-3-O-rhamnosylgalactoside,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(O[C@]1(O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c2=O
,3-o-7w-biluteolin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c(Oc1cc([O-][H])c3C(=O)C[C@H](Cc3c1)c1ccc([O-][H])c([O-][H])c1)c2=O
,quercetin,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc([O-][H])c([O-][H])c1)c([O-][H])c2=O
,Glycyrrhiza-flavonol A,[H][O-]c1cc([O-][H])c2c(c1)oc(-c1ccc3OC(C)(C)[C@H](O)Cc3c1)c([O-][H])c2=O
,"5,7-Dihydroxy-2-propylchromone",[H][O-]c1cc([O-][H])c2c(c1)oc(CCC)cc2=O
,cnidimol C,[H][O-]c1cc([O-][H])c2c(c1)oc(CO)cc2=O
,Sanggenon K,[H][O-]c1cc([O-][H])c2c(c1)oc(c(CC=C(C)C)c2=O)-c1c([O-][H])cc([O-][H])c2C=C[C@](C)(CCC=C(C)C)Oc12
,Sanggenon J,[H][O-]c1cc([O-][H])c2c(c1)oc(c(CC=C(C)C)c2=O)-c1ccc2O[C@@](C)(CCC=C(C)C)C=Cc2c1[O-][H]
,isorhamnetin 3-O-alpha-D-lyxopyranosyl-(1-2)-beta-D-glucopyranoside,[H][O-]c1cc([O-][H])c2c(c1)oc(c(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@@H](O)[C@H](O)[C@@H]1O)c2=O)-c1ccc([O-][H])c(OC)c1
,nelumboroside A,[H][O-]c1cc([O-][H])c2c(c1)oc(c(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O[C@H]1CC[C@H](O)[C@@H](O)[C@H]1O)c2=O)-c1ccc([O-][H])c(OC)c1
,"quercetin,3-o-rhamnopyranosyl(1-6)galactopyranoside",[H][O-]c1cc([O-][H])c2c(c1)oc(c(O[C@@H]1O[C@H](CO[C@@H]3C[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]1O)c2=O)-c1ccc([O-][H])c([O-][H])c1
,isorhamnetin 3-O-alpha-L-rhamnopyranosyl-(l-6)-[alpha-D-lyxopyranosyl-(1-2)-beta-D-glucopyranoside],[H][O-]c1cc([O-][H])c2c(c1)oc(c(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@@H](O)[C@H](O)[C@@H]1O)c2=O)-c1ccc([O-][H])c(OC)c1
,"quercetin 3-O-(2',6'-alpha-L-dirhamnopyranosyl)-beta-D-galactopyranoside",[H][O-]c1cc([O-][H])c2c(c1)oc(c(O[C@H]1O[C@H](CO[C@H]3C[C@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]1O)c2=O)-c1ccc([O-][H])c([O-][H])c1
,Alliumoside A,[H][O-]c1cc([O-][H])c2c(c1)oc(c([O-][H])c2=O)-c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1
,cannabiscitrin,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1cc([O-][H])c([O-][H])c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c1
,Diosmetin,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccc(OC)c([O-][H])c1
,Acacetin,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccc(OC)cc1
,Luteolin-4'-beta-D-glucoside,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c([O-][H])c1
,Kuwanon S,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccc([O-][H])c(C\C=C(/C)CCC=C(C)C)c1
,Luteolin,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccc([O-][H])c([O-][H])c1
,chrysin,[H][O-]c1cc([O-][H])c2c(c1)oc(cc2=O)-c1ccccc1
,"jacarelhyperols,d",[H][O-]c1cc([O-][H])c2c(c1)oc1c([O-][H])c(O[C@H]3[C@@H](Oc4cc([O-][H])c5c(oc6c([O-][H])c([O-][H])ccc6c5=O)c34)C(C)(C)O)ccc1c2=O
,"polygalaxanthones,v",[H][O-]c1cc([O-][H])c2c(c1)oc1cc(OO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)c(OC)cc1c2=O
,tricin,[H][O-]c1cc([O-][H])c2c(c1)occ(-c1cc(OC)c([O-][H])c(OC)c1)c2=O
,Glycyrrhisoflavone,[H][O-]c1cc([O-][H])c2c(c1)occ(-c1cc([O-][H])c([O-][H])c(CC=C(C)C)c1)c2=O
,Sophoricoside,[H][O-]c1cc([O-][H])c2c(c1)occ(-c1ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1)c2=O
,3'-O-Methylorobol,[H][O-]c1cc([O-][H])c2c(c1)occ(-c1ccc([O-][H])c(OC)c1)c2=O
,"3,5,7-trihydrochromone",[H][O-]c1cc([O-][H])c2c(c1)occ([O-][H])c2=O
,"5,7-Dihydroxychromone",[H][O-]c1cc([O-][H])c2c(c1)occc2=O
,baohuo side I,[H][O-]c1cc([O-][H])c2c(oc(-c3ccc(OC)cc3)c(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)c2=O)c1CC=C(C)C
,Sagittatoside A,[H][O-]c1cc([O-][H])c2c(oc(-c3ccc(OC)cc3)c(O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2=O)c1CC=C(C)C
,Glepidotin A,[H][O-]c1cc([O-][H])c2c(oc(-c3ccccc3)c([O-][H])c2=O)c1CC=C(C)C
,isobiflorin,[H][O-]c1cc([O-][H])c2c(oc(C)cc2=O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,"5,7-dihydroxy-2-isopropylchromone-8-beta-d-glucoside",[H][O-]c1cc([O-][H])c2c(oc(CC)cc2=O)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,"3',4'-Dihydroxywogonin",[H][O-]c1cc([O-][H])c2c(oc(cc2=O)-c2ccc(OC)c(OC)c2)c1OC
,"3-[5,7-dihydroxy-2-(4-methoxyphenyl)-4-oxo-4h-chromen-8-yl]-4-methoxybenzoic,acid",[H][O-]c1cc([O-][H])c2c(oc(cc2=O)-c2ccc(OC)cc2)c1-c1cc(ccc1OC)C(O)=O
,wogonin,[H][O-]c1cc([O-][H])c2c(oc(cc2=O)-c2ccccc2)c1OC
,"5,7-dihydroxy-2-(1-methylpropyl)isopropyl-chromone-8-beta-d-glucoside",[H][O-]c1cc([O-][H])c2c(oc(cc2=O)C(C)C)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
,Delphindin,[H][O-]c1cc([O-][H])c2cc(O)c(oc2c1)-c1cc([O-][H])c([O-][H])c([O-][H])c1
,Paeonidin,[H][O-]c1cc([O-][H])c2cc(O)c(oc2c1)-c1ccc([O-][H])c(OC)c1
,Cyanidin-3-monogalactoside,[H][O-]c1cc([O-][H])c2cc(O[C@@H]3O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]3O)c(oc2c1)-c1ccc([O-][H])c([O-][H])c1
,delphinidin 3-glucoside,[H][O-]c1cc([O-][H])c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(oc2c1)-c1cc([O-][H])c([O-][H])c([O-][H])c1
,Cyanidin-3-xylosyl-glucoside,[H][O-]c1cc([O-][H])c2cc(O[C@@H]3O[C@H](CO[C@H]4OC[C@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(oc2c1)-c1ccc([O-][H])c([O-][H])c1
,Cyanidin-3-rutinoside,[H][O-]c1cc([O-][H])c2cc(O[C@H]3O[C@@H](CO[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)c(oc2c1)-c1ccc([O-][H])c([O-][H])c1
,cya-3-O-xylrut,[H][O-]c1cc([O-][H])c2cc(O[C@H]3O[C@@H](CO[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)c(oc2c1)-c1ccc([O-][H])c([O-][H])c1
,Grevillol,[H][O-]c1cc([O-][H])cc(CCCCCCCCCCCCCCCCCCCCCCCC)c1
,Ardisinol II,[H][O-]c1cc([O-][H])cc(CCCCCCC\C=C\CCCC)c1
,stilbostemin K,[H][O-]c1cc([O-][H])cc(CCc2cc(OC)ccc2OC)c1
,5-trihydroxy-2-methoxybibenzyl,[H][O-]c1cc([O-][H])cc(CCc2cccc([O-][H])c2OC)c1
,Dihydropinosylvin,[H][O-]c1cc([O-][H])cc(CCc2ccccc2)c1
,stilbostemin D,[H][O-]c1cc([O-][H])cc(CCc2ccccc2OC)c1
,5-trihydroxybibenzyl,[H][O-]c1cc([O-][H])cc(CCc2ccccc2[O-][H])c1
,"3,5-dihydroxyphenyl,beta-d-glucopyranoside",[H][O-]c1cc([O-][H])cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
,"(Z,E)-2-(3,5-Dihydroxyphenyl) ethenyl ester of 3-(3,4-dihydroxyphenyl)-2-propenoic acid",[H][O-]c1cc([O-][H])cc(\C=C/OC(=O)\C=C\c2ccc([O-][H])c([O-][H])c2)c1
,"piceatannol,glucoside",[H][O-]c1cc([O-][H])cc(\C=C\c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-][H])c2)c1
,Mulberrofuran B,[H][O-]c1cc([O-][H])cc(c1)-c1cc2c(OC)ccc(C\C=C(/C)CCC=C(C)C)c2o1
,Moracin N,[H][O-]c1cc([O-][H])cc(c1)-c1cc2cc(CC=C(C)C)c([O-][H])cc2o1
,"(+)-3,3',5',5,7-Pentahydroflavanone",[H][O-]c1cc([O-][H])cc(c1)[C@H]1Oc2cc([O-][H])cc([O-][H])c2C(=O)[C@H]1O
,Smitilbin,[H][O-]c1cc([O-][H])cc(c1)[C@H]1Oc2cc([O-][H])cc([O-][H])c2C(=O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
,"combretastain,a4",[H][O-]c1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OC
,"3-o-feruloylquinic,acid",[H][O-]c1cc(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@H](O)[C@H]2O)C(O)=O)ccc1OC
,"4-o-acetyl-caffeic,acid",[H][O-]c1cc(\C=C\C(O)=O)ccc1OC(C)=O
